locus_tag	gene	product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BB_Q25	NA	NA	2.761990846	1.297348769	1.333867009	0.972622278	0.330741066	0.436777649
BB_Q26	NA	NA	17.45232542	-0.322272526	0.598817371	-0.538181658	0.590451642	0.685382913
BB_Q27	NA	NA	6.847032389	1.175512266	1.020730902	1.151637776	0.249469951	0.347617727
BB_Q28	NA	NA	10.91604172	1.221408757	0.935064273	1.306229735	0.191474444	0.284934789
BB_Q29	NA	NA	40.05939801	-0.061895036	0.429201034	-0.144209896	0.885334727	0.915287043
BB_Q30	NA	NA	0	NA	NA	NA	NA	NA
BB_Q31	NA	NA	6.35240053	0.961191886	1.179440677	0.814955686	0.415097676	0.524459949
BB_Q32	NA	NA	0	NA	NA	NA	NA	NA
BB_Q33	NA	NA	28.25625313	-0.700396551	0.557606784	-1.256076093	0.209088383	0.304592168
BB_Q34	NA	NA	79.11321416	0.333480048	0.328127099	1.016313644	0.309480053	0.412012958
BB_Q35	NA	NA	82.09378433	1.076690499	0.365167584	2.948483234	0.003193375	0.008723689
BB_Q37	NA	NA	35.94733094	1.503356482	0.427341169	3.517930381	0.000434926	0.001523982
BB_Q38	NA	NA	146.6478886	-0.9529147	0.242916457	-3.922808335	8.75E-05	0.000354953
BB_Q39	NA	NA	8.015601099	-1.577957881	0.802802622	-1.965561444	0.049349292	0.091074395
BB_Q40	NA	NA	148.1303149	-0.561598984	0.209034727	-2.68663008	0.007217684	0.017760368
BB_Q42	NA	NA	24.63893127	-1.854413573	0.497045037	-3.730876347	0.000190815	0.000712303
BB_Q43	NA	NA	24.11478245	2.957098148	0.657117872	4.500103062	6.79E-06	3.41E-05
BB_Q44	NA	NA	11.98280988	2.881500631	0.75222508	3.830636209	0.000127812	0.000501248
BB_Q45	NA	NA	25.15950419	1.857681972	0.528478688	3.515150209	0.000439505	0.001535931
BB_Q47	NA	NA	315.9449013	2.642663872	0.306058672	8.634500883	5.90E-18	1.49E-16
BB_Q48	NA	NA	41.04684352	-0.578924083	0.411002691	-1.40856519	0.158963778	0.241199081
BB_Q49	NA	NA	118.098214	0.736214963	0.323848171	2.273333705	0.023006078	0.047984105
BB_Q50	NA	NA	261.3011226	1.822112453	0.325628997	5.59567014	2.20E-08	1.69E-07
BB_Q52	NA	NA	24.2740949	1.423114294	0.679712964	2.093698913	0.03628681	0.071378545
BB_Q53	NA	NA	34.46934391	1.578047779	0.644097005	2.450015707	0.014284998	0.032141246
BB_Q54	NA	NA	107.1296918	1.420860211	0.411169726	3.45565376	0.00054896	0.001844843
BB_Q62	NA	NA	180.8877951	0.908771513	0.302231356	3.006873688	0.002639494	0.007317079
BB_Q67	NA	NA	241.5390685	0.280375116	0.249413764	1.124136502	0.260955122	0.360183855
BB_Q85	NA	NA	0	NA	NA	NA	NA	NA
BB_Q88	NA	NA	1.213417758	1.577137941	2.622362971	0.601418629	0.547561194	0.650304621
BB_Q89	NA	NA	0.247470473	1.577114884	4.080455872	0.38650458	0.699123011	0.781829401
BB_R01	NA	NA	66.50986332	1.989529469	0.448682002	4.434163751	9.24E-06	4.53E-05
BB_R03	NA	NA	18.0220978	1.238733146	0.77570717	1.596908206	0.11028617	0.18001991
BB_R04	NA	NA	33.06504257	0.630398032	0.539312151	1.168892691	0.242446869	0.340389266
BB_R05	NA	NA	23.16765946	1.717386721	0.681643441	2.519479567	0.011752846	0.026998671
BB_R06	NA	NA	39.87215657	1.379115895	0.477747318	2.88670568	0.003892982	0.010376021
BB_R07	NA	NA	36.39726907	2.125519689	0.612286009	3.47144906	0.000517658	0.001757628
BB_R08	NA	NA	0.731391061	1.577135127	2.656099319	0.593778672	0.552660156	0.65423013
BB_R09	NA	NA	0	NA	NA	NA	NA	NA
BB_R10	NA	NA	6.54188985	1.843226182	1.201423426	1.534201966	0.124979974	0.20002885
BB_R11	NA	NA	25.00800844	1.71962246	0.611958008	2.810033429	0.004953635	0.012707638
BB_R12	NA	NA	8.260215877	0.590960888	0.95552337	0.618468272	0.536266706	0.644108274
BB_R13	NA	NA	3.339221623	-0.085427011	1.269198407	-0.067307846	0.946336631	0.963942894
BB_R14	NA	NA	0	NA	NA	NA	NA	NA
BB_R15	NA	NA	119.3192853	1.466622594	0.423746411	3.461085585	0.000538002	0.001817312
BB_R16	NA	NA	39.04071482	1.570559825	0.485553095	3.234578958	0.001218222	0.003679872
BB_R17	NA	NA	14.22573156	1.652941068	0.800600488	2.064626606	0.038958344	0.075170725
BB_R18	NA	NA	5.759589047	1.742334968	1.107946871	1.57257989	0.115816127	0.186776956
BB_R19	NA	NA	0.093676603	0.615350219	4.080455872	0.150804282	0.880130108	0.912778976
BB_R20	NA	NA	35.98199879	1.009795896	0.542658874	1.860829972	0.062768192	0.111155531
BB_R21	NA	NA	10.45789882	0.127325857	0.782760828	0.162662531	0.87078415	0.909547197
BB_R22	NA	NA	36.64456255	1.171094893	0.491617482	2.382126219	0.017212996	0.037261742
BB_R23	NA	NA	0	NA	NA	NA	NA	NA
BB_R24	NA	NA	0	NA	NA	NA	NA	NA
BB_R25	NA	NA	0	NA	NA	NA	NA	NA
BB_R26	NA	NA	14.82236095	0.556064004	0.686812933	0.80962949	0.418153154	0.527306376
BB_R27	NA	NA	65.35637142	0.91548336	0.318014168	2.878750232	0.003992544	0.010619844
BB_R28	NA	NA	116.5233914	1.56937328	0.307302366	5.106935232	3.27E-07	2.05E-06
BB_R29	NA	NA	152.4257878	1.658491083	0.239636597	6.920858922	4.49E-12	5.60E-11
BB_R31	NA	NA	42.38780482	0.549070798	0.381022649	1.441045039	0.149571959	0.229753413
BB_R32	NA	NA	51.21753033	0.398144353	0.320943177	1.240544686	0.214773997	0.309105182
BB_R33	NA	NA	72.01272391	0.736911606	0.298026002	2.472641986	0.013411843	0.030332463
BB_R34	NA	NA	61.2951233	-0.081951806	0.293228452	-0.279481086	0.779875651	0.844959753
BB_R36	NA	NA	59.36290724	2.537631792	0.443901471	5.716655508	1.09E-08	8.76E-08
BB_R37	NA	NA	15.18874599	3.650126805	0.893602375	4.084732659	4.41E-05	0.000191999
BB_R38	NA	NA	19.2461951	1.940433265	0.634290811	3.059217052	0.002219163	0.00628444
BB_R41	NA	NA	119.7932355	1.278672405	0.282446856	4.527125648	5.98E-06	3.01E-05
BB_R42	NA	NA	198.2358846	1.485583843	0.249120867	5.963305522	2.47E-09	2.17E-08
BB_R43	NA	NA	43.10544939	1.290009791	0.426179948	3.026913391	0.002470647	0.006878031
BB_R44	NA	NA	195.3198029	2.530891741	0.347324319	7.286825604	3.17E-13	4.79E-12
BB_R45	NA	NA	59.82604014	3.154925144	0.401325637	7.861259914	3.80E-15	7.57E-14
BB_S01	NA	NA	49.23281127	1.231592798	0.460249512	2.67592418	0.00745235	0.018201465
BB_S02	NA	NA	9.35927068	0.597917097	0.892160998	0.670189684	0.502736879	0.613367
BB_S03	NA	NA	0	NA	NA	NA	NA	NA
BB_S04	NA	NA	31.39729943	2.066380679	0.634276614	3.257854117	0.001122581	0.003430399
BB_S06	NA	NA	0.601599257	0.615361429	3.487184221	0.1764637	0.859929665	0.901793758
BB_S07	NA	NA	0	NA	NA	NA	NA	NA
BB_S08	NA	NA	0	NA	NA	NA	NA	NA
BB_S09	NA	NA	0.296567383	0.615361634	4.080455872	0.15080708	0.880127901	0.912778976
BB_S10	NA	NA	3.757950153	0.556392907	1.454907947	0.382424818	0.702146285	0.783847051
BB_S11	NA	NA	0	NA	NA	NA	NA	NA
BB_S12	NA	NA	0	NA	NA	NA	NA	NA
BB_S13	NA	NA	0	NA	NA	NA	NA	NA
BB_S14	NA	NA	0	NA	NA	NA	NA	NA
BB_S15	NA	NA	7.012833811	1.551993107	1.237526094	1.2541094	0.209802244	0.304955917
BB_S16	NA	NA	4.524311731	3.267198093	1.56370905	2.089390026	0.036672628	0.071860306
BB_S17	NA	NA	0.959696886	1.577136478	2.454439712	0.642564765	0.520506552	0.629204793
BB_S18	NA	NA	0	NA	NA	NA	NA	NA
BB_S19	NA	NA	0	NA	NA	NA	NA	NA
BB_S20	NA	NA	0	NA	NA	NA	NA	NA
BB_S21	NA	NA	2.470448722	1.191471902	1.506471976	0.790902135	0.429001102	0.539799369
BB_S23	NA	NA	0	NA	NA	NA	NA	NA
BB_S24	NA	NA	0	NA	NA	NA	NA	NA
BB_S25	NA	NA	3.559679899	0.346980285	1.290251136	0.268924611	0.787987697	0.850859161
BB_S26	NA	NA	33.64106252	1.698430754	0.517755657	3.280371217	0.001036706	0.00320525
BB_S27	NA	NA	14.31257469	1.937484913	0.728333867	2.660160402	0.007810345	0.018900171
BB_S29	NA	NA	102.1756673	1.318434663	0.311103222	4.237933163	2.26E-05	0.000102924
BB_S30	NA	NA	165.0888095	2.363217894	0.307160217	7.693762928	1.43E-14	2.61E-13
BB_S31	NA	NA	38.18609859	1.851369943	0.462525643	4.002740114	6.26E-05	0.000262855
BB_S33	NA	NA	50.77250562	0.28990791	0.367674954	0.788489687	0.430410328	0.540171128
BB_S34	NA	NA	47.32265505	-0.052631467	0.305196522	-0.172451072	0.863082924	0.903658137
BB_S35	NA	NA	41.0895863	0.081531297	0.346509315	0.235293234	0.813981146	0.871252343
BB_S37	NA	NA	19.3922928	-0.685851001	0.526217755	-1.303359673	0.192451997	0.286065526
BB_S38	NA	NA	42.97580721	3.297248843	0.52179007	6.319109986	2.63E-10	2.74E-09
BB_S39	NA	NA	12.01516354	1.901149885	0.799257578	2.378644804	0.017376411	0.03749196
BB_S40	NA	NA	13.94056712	2.221479534	0.799231222	2.779520461	0.005443922	0.013863012
BB_S41	NA	NA	321.1489449	1.673170175	0.189138937	8.846249244	9.05E-19	2.48E-17
BB_S42	NA	NA	68.01222454	1.144319082	0.329122833	3.476875407	0.000507293	0.001735895
BB_S44	NA	NA	80.07434728	2.391562951	0.463886425	5.15549243	2.53E-07	1.62E-06
BB_S45	NA	NA	64.87766791	2.14770974	0.427050244	5.029173435	4.93E-07	3.00E-06
BB_T01	NA	NA	0.098855794	0.615350219	4.080455872	0.150804282	0.880130108	0.912778976
BB_T02	NA	NA	0	NA	NA	NA	NA	NA
BB_T03	NA	NA	0	NA	NA	NA	NA	NA
BB_T04	NA	NA	0.390943968	0.615339964	3.564498844	0.172630148	0.862942153	0.903658137
BB_T06	NA	NA	0	NA	NA	NA	NA	NA
BB_T07	NA	NA	0	NA	NA	NA	NA	NA
BB_U01	NA	NA	5.143012083	1.351167211	1.168121724	1.156700696	0.247394665	0.345458651
BB_U02	NA	NA	58.07831609	-0.019800808	0.461710404	-0.042885773	0.96579259	0.978451398
BB_U04	NA	NA	350.5582843	0.743283566	0.228463924	3.253395772	0.001140346	0.003476599
BB_U05	NA	NA	379.1289822	1.739799578	0.206378906	8.430123065	3.45E-17	7.82E-16
BB_U06	NA	NA	91.27512471	0.767794548	0.298950563	2.568299385	0.010219885	0.02398023
BB_U07	NA	NA	37.45830989	0.076024432	0.471578269	0.161212754	0.871925836	0.910016321
BB_U08	NA	NA	8.915332106	0.789975416	0.90865563	0.869389227	0.384634273	0.49164342
BB_U09	NA	NA	89.97381186	-0.37616027	0.278695271	-1.349718886	0.177106172	0.265962869
BB_U10	NA	NA	1.462223455	1.276714823	1.902135684	0.671200711	0.502092676	0.61315035
BB_U11	NA	NA	0	NA	NA	NA	NA	NA
BB_r01	NA	NA	218.9699173	-1.892259171	0.339669776	-5.570878843	2.53E-08	1.94E-07
BB_r02	NA	NA	403.3188384	2.095399776	0.336994153	6.217911381	5.04E-10	5.05E-09
BB_r03	NA	NA	72.56244649	0.137615169	0.406295333	0.338707235	0.734830289	0.810719564
BB_r04	NA	NA	1104.053913	1.833162418	0.478639646	3.8299427	0.000128173	0.000501248
BB_r05	NA	NA	2157.248977	2.951828362	0.809459634	3.646665305	0.000265666	0.00097238
BB_t01	NA	NA	4551.694386	1.214202572	0.295585151	4.107792857	3.99E-05	0.000174963
BB_t02	NA	NA	3388.708588	1.939466992	0.614076432	3.158347873	0.001586661	0.004689684
BB_t03	NA	NA	19908.91826	1.932239298	0.265871307	7.267573616	3.66E-13	5.40E-12
BB_t04	NA	NA	7572.570981	0.695315511	0.217064199	3.203271264	0.001358759	0.004066993
BB_t05	NA	NA	29760.51638	1.61622721	0.214411931	7.537953711	4.77E-14	7.94E-13
BB_t06	NA	NA	7439.083396	1.331740712	0.279771288	4.760105014	1.93E-06	1.05E-05
BB_t07	NA	NA	265.8845618	1.380173128	0.23744366	5.812634148	6.15E-09	5.15E-08
BB_t08	NA	NA	791.784539	0.901056361	0.151223235	5.95845183	2.55E-09	2.22E-08
BB_t09	NA	NA	1524.245546	1.194566523	0.258785087	4.61605627	3.91E-06	2.04E-05
BB_t10	NA	NA	6591.112571	1.545005481	0.289846454	5.330427407	9.80E-08	6.78E-07
BB_t11	NA	NA	1203.008468	1.873392501	0.32247334	5.80944925	6.27E-09	5.21E-08
BB_t12	NA	NA	13231.66826	1.025540491	0.488557854	2.099117808	0.035806517	0.070539375
BB_t13	NA	NA	36457.86797	1.570175916	0.2792537	5.622757789	1.88E-08	1.47E-07
BB_t14	NA	NA	521.3312375	1.334408133	0.301514462	4.425685331	9.61E-06	4.68E-05
BB_t15	NA	NA	575.101748	1.82020317	0.348576199	5.221822873	1.77E-07	1.17E-06
BB_t16	NA	NA	16368.59264	1.944212273	0.958423505	2.02855237	0.042503904	0.08082508
BB_t17	NA	NA	13992.17564	1.575171569	0.171290354	9.195915181	3.72E-20	1.19E-18
BB_t18	NA	NA	6973.51507	1.455592425	0.259073218	5.618459668	1.93E-08	1.49E-07
BB_t19	NA	NA	4089.017918	0.778421277	0.302964351	2.56934941	0.010188967	0.02398023
BB_t20	NA	NA	4179.816385	1.319313802	0.295831521	4.459679617	8.21E-06	4.07E-05
BB_t21	NA	NA	159.9388918	0.410864615	0.228556675	1.797648719	0.072232693	0.124395489
BB_t22	NA	NA	29651.30341	1.901024755	0.491643208	3.866675512	0.000110329	0.000440646
BB_t23	NA	NA	2243.69556	1.700693278	0.320437433	5.307411371	1.11E-07	7.57E-07
BB_t24	NA	NA	25875.89784	1.694531839	0.271440395	6.242740096	4.30E-10	4.35E-09
BB_t25	NA	NA	18487.3911	2.22630127	0.173638641	12.82146218	1.24E-37	1.02E-35
BB_t26	NA	NA	2623.144003	1.749227962	0.282600808	6.189748613	6.03E-10	6.00E-09
BB_t27	NA	NA	113.1468539	1.622806921	0.223406196	7.263929797	3.76E-13	5.47E-12
BB_t28	NA	NA	24998.90581	1.331672756	0.222683689	5.9801091	2.23E-09	1.98E-08
BB_t29	NA	NA	53111.82718	1.337666979	0.262090546	5.103835305	3.33E-07	2.05E-06
BB_t30	NA	NA	2274.508803	1.689072253	0.574216543	2.941524886	0.003266006	0.008902761
BB_t31	NA	NA	18.42843866	0.894109233	0.488610627	1.829901322	0.067264696	0.116758006
BB_t33	NA	NA	2148.428153	2.285781019	0.179285885	12.74936405	3.14E-37	2.43E-35
